id,run_length,disagreeable,training,improbability_rate,price,special_conditions,availability,start_time,end_time,workerid,phase,first_time,censored,other
99133,50,100,False,56,0.45,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 16:34:32,2014-11-23 05:41:41,AV4PAM3JB3N9I,3,False,True,None
99134,0,0,True,56,0.45,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 08:58:08,2014-11-24 08:58:08,A2XP86YFHB6IEX,5,False,False,None
99135,50,0,False,93,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 13:27:15,2014-11-24 23:00:13,A10H33HEZVZI8U,5,False,False,None
99136,0,80,True,56,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 18:11:56,2014-11-21 18:11:56,A2OLH1Q3GUFIPE,2,False,False,None
99137,0,20,True,56,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 12:10:03,2014-11-23 12:10:03,A2S96ZZ70YFPSK,4,False,False,None
99138,3,0,True,56,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 01:43:36,2014-11-23 02:14:40,AP175TK7L06TD,3,True,False,None
99139,0,80,True,93,0.35,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 18:29:32,2014-11-21 18:29:32,A2QPAGBQWGDMX2,2,False,False,None
99140,1,0,False,93,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 19:32:11,2014-11-20 19:32:23,AYUIMF5P6V7KD,1,True,False,None
99141,0,0,True,93,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 14:14:27,2014-11-20 14:14:27,A2AAY4VT9L71SY,1,False,False,None
99142,0,0,True,93,0.2,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 15:24:57,2014-11-24 15:24:57,A34DWBBWZRLO1X,5,False,False,None
99143,1,60,True,56,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 21:03:56,2014-11-20 21:04:31,A39E9936894TJR,1,True,False,None
99144,2,0,False,93,0.2,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 22:12:08,2014-11-21 22:19:20,A1VE6XGZ47GGS,2,True,False,None
99145,1,0,True,56,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 14:18:42,2014-11-20 14:19:12,AZR0TWNZ1V7YH,1,True,False,None
99146,2,80,True,93,0.45,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 20:53:30,2014-11-20 23:36:35,A2LJTI1M3LKXFG,1,True,False,None
99147,0,100,False,93,0.1,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 08:28:33,2014-11-23 08:28:33,A1WR2AKX164FZO,4,False,False,None
99148,4,0,True,93,0.25,False,low,2014-11-24 02:48:01,2014-11-24 04:12:36,A2AWQK5Y4YX7N9,4,False,False,None
99149,0,60,False,93,0.2,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 18:07:23,2014-11-24 18:07:23,A1HOO7MVF2W9XT,5,False,False,None
99150,5,80,False,93,0.45,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 21:33:53,2014-11-23 21:55:52,A2ZFCWIM6JC3W2,4,False,False,None
99151,23,100,False,93,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 23:39:39,2014-11-23 02:48:44,AVR2FFWSTDQ1V,3,True,False,None
99152,1,0,True,93,0.25,False,low,2014-11-21 14:33:10,2014-11-21 14:33:18,A1UQIMDOZ5BUMN,2,True,False,None
99153,1,100,True,56,0.35,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 14:51:19,2014-11-20 14:51:24,A3CYS14RCWT0OO,1,True,False,None
99154,1,0,True,56,0.1,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 08:30:17,2014-11-21 08:30:34,A3AD1WTZEZNFQW,2,True,False,None
99155,0,40,True,93,0.35,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 03:12:07,2014-11-21 03:12:07,AKCP9410U74AS,1,False,False,None
99156,1,20,False,93,0.5,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 20:08:52,2014-11-22 20:15:19,AF61ZR95ST819,3,False,False,None
99157,1,80,False,93,0.2,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 04:09:28,2014-11-21 04:09:43,A1XFYE2EXRCTF0,1,True,False,None
99158,0,0,True,93,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 14:47:20,2014-11-21 14:47:20,A2BULBQJD55NGG,2,False,False,None
99159,4,20,True,56,0.1,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 12:03:24,2014-11-24 03:17:53,A1Z5H7VBJHAT79,4,False,False,None
99160,1,60,False,93,0.15,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 16:17:37,2014-11-20 16:18:01,A33E1MLEVAR5SK,1,True,False,None
99161,0,60,True,56,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 15:35:38,2014-11-24 15:35:38,AQORJW4W8U9YU,5,False,False,None
99162,2,100,True,56,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 00:00:53,2014-11-24 00:09:23,AXG0HFW4P4CY6,4,True,False,None
99163,1,100,False,56,0.35,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 18:09:49,2014-11-20 18:10:04,A309P6D2ECOLH7,1,True,False,None
99164,1,40,False,93,0.35,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 14:28:58,2014-11-20 14:29:10,A3JIWNQV86CNOB,1,True,False,None
99165,5,60,False,56,0.15,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 17:19:23,2014-11-24 17:26:49,A2346OA61V5NK,5,True,False,None
99166,4,60,True,93,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 14:37:57,2014-11-20 21:32:02,ADGL6VGBT5KMV,1,True,False,None
99167,7,100,False,93,0.35,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 15:07:27,2014-11-24 18:57:13,A3J52052J1ELQ2,5,True,False,None
99168,13,40,True,56,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 12:33:32,2014-11-21 03:42:51,A3HPH4R3BW1NBH,1,True,False,None
99169,0,40,True,93,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 16:06:06,2014-11-24 16:06:06,AHJQDF8PAHVDP,5,False,False,None
99170,6,20,True,56,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 12:14:34,2014-11-23 15:02:25,A2SY5B0TEYJS6D,4,False,False,None
99171,0,60,False,93,0.1,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 00:20:36,2014-11-22 00:20:36,A1489QNXV5IM6O,2,False,False,None
99172,0,80,True,93,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 19:02:04,2014-11-23 19:02:04,AFXXCI0UGI2B6,4,False,False,None
99173,1,100,False,93,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-25 00:11:33,2014-11-25 00:11:44,A10R7MLEWIMFQV,5,True,False,None
99174,7,0,True,93,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 21:47:58,2014-11-23 23:39:24,ATVO90B0Z2R40,4,True,False,None
99175,0,100,False,56,0.15,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 13:38:59,2014-11-23 13:38:59,AHMY1JVN5YZSD,4,False,False,None
99176,1,100,True,93,0.15,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 21:58:56,2014-11-23 21:59:08,A180J6JI4SB56X,4,True,False,None
99177,3,20,True,93,0.5,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-19 10:39:15,2014-11-19 10:55:03,A1FOPAIHKTM45P,0,True,False,None
99178,2,0,True,93,0.25,False,low,2014-11-19 16:29:56,2014-11-19 16:46:35,A1BHTE8YN6EJGC,0,True,False,None
99179,1,0,True,93,0.25,False,low,2014-11-23 21:57:58,2014-11-23 22:27:31,A2CQP9DZSDUC5V,4,False,False,None
99180,1,100,True,56,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 21:29:27,2014-11-23 21:29:37,A11FK0EYWLYUSN,4,True,False,None
99181,1,60,True,93,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 22:33:09,2014-11-20 22:33:27,A3CRPJSAEJK2KQ,1,True,False,None
99182,0,80,True,56,0.15,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 20:54:29,2014-11-20 20:54:29,A205YOMVOVCUY4,1,False,False,None
99183,1,40,True,56,0.1,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 04:21:26,2014-11-24 04:21:41,A2YIETCT87HBXG,4,True,False,None
99184,5,80,True,93,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 13:38:21,2014-11-23 19:37:07,A2R64WOO0H4HGP,4,True,False,None
99185,0,20,True,56,0.45,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 22:00:27,2014-11-20 22:00:27,A3KY2BN0DGIDII,1,True,False,None
99186,0,100,False,93,0.45,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 16:09:07,2014-11-20 16:09:07,A3IWC3FLRE321X,1,False,False,None
99187,0,80,True,56,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 07:29:48,2014-11-23 07:29:48,A2BHUZXMTIR93J,3,False,False,None
99188,1,0,True,93,0.25,False,low,2014-11-22 17:38:14,2014-11-22 17:40:18,A1ULXWL1MGREU9,3,True,False,None
99189,0,0,True,93,0.25,False,low,2014-11-22 06:07:11,2014-11-22 06:07:11,A1M6EBZN8AH4NY,2,True,False,None
99190,1,80,False,56,0.1,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 16:50:54,2014-11-20 16:51:07,A1JQQLEYS6GO5A,1,True,False,None
99191,0,0,True,93,0.25,False,low,2014-11-22 21:01:08,2014-11-22 21:01:08,AVOF14300525D,3,False,False,None
99192,1,40,True,56,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 19:49:34,2014-11-20 19:49:52,A2PA1EB1Q38420,1,True,False,None
99193,1,60,False,56,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 17:48:27,2014-11-21 17:48:34,A1VJ5V1258WFGN,2,True,False,None
99194,1,80,True,56,0.35,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 17:59:00,2014-11-22 17:59:08,A8KXFPAZ57WY5,3,True,False,None
99195,3,20,False,56,0.2,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 21:14:28,2014-11-20 22:26:26,A2MSVKXC1F3WIU,1,True,False,None
99196,10,0,True,93,0.25,False,low,2014-11-19 21:13:18,2014-11-20 06:24:49,A17KIXJGFCB7ZQ,0,True,False,None
99197,0,40,False,56,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 07:42:48,2014-11-22 07:42:48,A3E426RNBGDF50,2,False,False,None
99198,0,0,False,56,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 04:14:28,2014-11-23 04:14:28,A3I546VTF7B6YX,3,False,False,None
99199,5,80,False,56,0.35,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 02:06:51,2014-11-21 04:13:22,AG7WQ3TB100SO,1,True,False,None
99200,1,60,False,93,0.5,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 01:30:10,2014-11-21 01:30:19,AOJZM39CRWTX9,1,True,False,None
99201,0,40,True,93,0.1,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 15:45:59,2014-11-24 15:45:59,A2CEL5AR6LIIJZ,5,False,False,None
99202,1,60,True,93,0.45,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 04:31:41,2014-11-23 04:31:46,A1U5YJT5SRCAI7,3,True,False,None
99203,0,40,True,93,0.5,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 15:45:40,2014-11-20 15:45:40,A2EBP3TQPLWCXD,1,False,False,None
99204,1,80,False,56,0.45,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 17:13:12,2014-11-21 17:13:25,A3KVGL3RWK235N,2,True,False,None
99205,1,100,True,93,0.35,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 19:17:20,2014-11-20 19:17:29,A1ABGQ52F03QAN,1,True,False,None
99206,25,20,True,56,0.5,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 12:59:37,2014-11-24 03:15:45,AXLPA1QLV89FK,4,False,False,None
99207,2,100,True,93,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 15:03:38,2014-11-23 21:48:19,A3AU7L204D8TZK,4,False,False,None
99208,1,40,False,56,0.2,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 17:14:21,2014-11-20 17:14:36,ADELW3TS04YY7,1,True,False,None
99209,1,0,False,56,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 14:49:03,2014-11-22 14:58:41,A5FDZ4DATXK0U,3,False,False,None
99210,1,100,True,93,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 13:03:37,2014-11-22 13:03:46,A29M9OGYNZ8MYE,3,True,False,None
99211,1,60,False,93,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-25 02:44:48,2014-11-25 02:44:59,A3RW091C9W30XJ,5,True,False,None
99212,0,0,True,56,0.5,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 14:14:36,2014-11-24 14:14:36,A3MZ9RQJX9T656,5,False,False,None
99213,0,40,True,56,0.2,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 22:41:06,2014-11-21 22:41:06,A1II0ESUN57VA4,2,False,False,None
99214,0,0,True,93,0.25,False,low,2014-11-22 12:52:31,2014-11-22 12:52:31,A2SDYTC2KXID0I,3,True,False,None
99215,0,0,True,93,0.25,False,low,2014-11-21 04:57:36,2014-11-21 04:57:36,A2BKLF1MNZ3L4X,1,True,False,None
99216,4,20,True,56,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 20:09:03,2014-11-22 23:34:10,A3GOOKQRLNPPBY,3,False,False,None
99217,0,20,True,93,0.45,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 22:52:02,2014-11-23 22:52:02,A88I5BQOWZZXO,4,False,False,None
99218,0,0,True,93,0.25,False,low,2014-11-22 20:41:10,2014-11-22 20:41:10,A3EPQK7C1KO6P3,3,False,False,None
99219,2,40,True,93,0.35,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-25 00:49:55,2014-11-25 01:16:35,A330QX5BQHUROQ,5,True,False,None
99220,0,0,True,93,0.25,False,low,2014-11-21 20:44:46,2014-11-21 20:44:46,A1RLNQTMRFVWU1,2,True,False,None
99221,50,20,True,93,0.45,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 17:24:47,2014-11-24 19:47:28,A1WMJYQTEWSRJ8,5,False,True,None
99222,1,0,True,93,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 11:12:28,2014-11-24 19:01:40,A3F90N8YVKJ4I7,5,False,False,None
99223,0,100,True,56,0.5,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 02:57:48,2014-11-21 02:57:48,A34DH6K07PTLIK,1,False,False,None
99224,50,100,False,93,0.45,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 16:36:06,2014-11-23 00:14:39,A3J6GQYQ2R4ATN,3,False,True,None
99225,1,80,False,93,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 04:22:30,2014-11-23 04:22:42,A3R3K58OYI82SU,3,True,False,None
99226,0,60,False,56,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 20:54:21,2014-11-21 20:54:21,A00191882MY7HMU9HDWM2,2,False,False,None
99227,0,80,True,93,0.5,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 19:21:58,2014-11-21 19:21:58,A15MK127K9F2DZ,2,False,False,None
99228,0,0,True,56,0.4,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 10:30:32,2014-11-24 10:30:32,A1X0WT0A91ZCIH,5,False,False,None
99229,0,80,True,56,0.35,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 14:08:25,2014-11-23 14:08:25,A3DZONQBLC3T42,4,False,False,None
99230,3,100,True,93,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 23:18:31,2014-11-21 00:09:21,A1OF1OKWC1LA4T,1,True,False,None
99231,0,20,False,93,0.3,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 14:11:16,2014-11-21 14:11:16,A3V8LMWV8GMRFB,2,False,False,None
99232,1,40,True,93,0.35,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 19:04:22,2014-11-20 19:04:29,A9C6KDZNF33V9,1,True,False,None
99233,2,60,True,56,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 20:38:44,2014-11-20 20:47:59,A37AE8K2D93O7M,1,True,False,None
99234,0,60,True,56,0.15,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 08:52:05,2014-11-24 08:52:05,A3JQ6UU1DQCDKL,5,False,False,None
99235,36,20,False,93,0.2,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 12:37:58,2014-11-22 03:31:09,A2JPOXYZM5AJZZ,2,True,False,None
99236,1,100,True,56,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 21:24:29,2014-11-20 21:24:46,A8RBSFRZQ6O9,1,True,False,None
99237,1,100,True,56,0.25,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 10:41:04,2014-11-23 10:41:12,AK692SMWXLR0A,4,True,False,None
99238,0,60,False,93,0.15,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 16:09:42,2014-11-24 16:09:42,A1G2GPEOWI3AQ0,5,False,False,None
99239,1,40,False,93,0.2,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 02:13:25,2014-11-22 02:13:45,A39Q6EA421OBQE,2,True,False,None
99240,3,100,True,93,0.2,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 14:12:20,2014-11-22 14:44:04,A1R4KVYEV07CAJ,3,True,False,None
99241,7,40,False,93,0.35,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 05:15:57,2014-11-22 06:46:18,A363E09AYC0ECK,2,False,False,None
99242,3,60,True,56,0.2,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 14:12:47,2014-11-23 22:10:02,A2RKLKBK56MLXP,4,False,False,None
99243,0,20,True,93,0.45,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-22 07:13:32,2014-11-22 07:13:32,A238QMD063WZ3K,2,False,False,None
99244,4,60,True,93,0.1,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 22:24:19,2014-11-25 05:14:12,A3HMVIWB6802VJ,5,True,False,None
99245,0,100,True,93,0.15,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 15:09:07,2014-11-24 15:09:07,ABJY0KZQ7SIQ8,5,False,False,None
99246,1,20,True,93,0.05,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 17:50:25,2014-11-21 17:50:44,A30HQFDI7CZUX7,2,True,False,None
99247,0,0,True,93,0.25,False,low,2014-11-20 16:33:12,2014-11-20 16:33:12,APPV86YZAEBL,1,True,False,None
99248,50,0,True,93,0.25,False,low,2014-11-24 14:12:30,2014-11-25 02:30:23,AIH06SF8MK6XF,5,False,True,None
99249,0,80,False,56,0.1,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-21 08:10:52,2014-11-21 08:10:52,A4VOL1ESGAZSL,2,False,False,None
99250,5,40,False,93,0.15,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-20 20:38:02,2014-11-20 21:35:54,A1Q0BR58T72PZ3,1,True,False,None
99251,0,100,False,93,0.1,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 15:23:15,2014-11-24 15:23:15,A1650FELH3UL2F,5,False,False,None
99252,1,60,True,56,0.2,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-23 22:32:07,2014-11-23 22:32:26,ALL93FV05T85L,4,True,False,None
99253,6,80,True,56,0.5,"[0.07, {u'disagreeable': 0, u'training': True, u'price': 0.25, u'availability': u'low', u'improbability_rate': 93}]",high,2014-11-24 04:49:50,2014-11-24 07:10:06,AELAU7EYM5O3G,4,True,False,None
